AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,class
8.604103,2.755123,3.389741,2.64102,1.576369,2.778932,0.23785,1.79121,1.308623,2.074244,12.903107,4.423357,2.063475,3.470311,1.087205,6.657516,1.391,2.352122,2.01334,2.299732,14.792582,3.584012,2.068739,1.808715,1.177336,sad
4.219524,1.829307,1.739191,1.467173,1.937926,0.706483,1.903166,0.967213,2.273853,4.25455,10.105968,4.013346,1.589797,1.722216,1.237497,1.628317,1.701837,4.9012,13.341798,9.372931,1.978881,1.634761,2.056719,1.533835,1.471613,happy
24.057729,4.224131,3.63179,2.935696,2.237156,101.530105,5.822572,3.839607,3.461838,5.982205,53.573461,5.930939,10.983075,3.71186,2.917708,25.550522,2.533938,6.550933,8.873787,13.804436,25.323092,6.433491,3.273115,1.647097,5.240877,happy
3.268873,3.126938,0.611937,2.615694,2.845265,3.387837,2.616373,1.648605,4.007985,6.988739,4.85631,3.281532,1.507024,2.460778,2.976053,11.300564,5.460765,5.985018,6.347007,14.32034,4.515173,2.343938,0.940025,2.733237,3.353032,happy
5.896738,2.298196,3.866028,11.131405,8.660922,2.092289,0.962727,3.151862,11.54228,15.328503,23.569079,5.796013,6.173119,10.817969,5.868303,8.711565,5.305283,7.413936,12.002507,13.339283,8.276717,3.400493,2.421556,8.143618,7.750129,happy
6.936399,2.358282,3.066527,1.883482,1.740093,2.558826,0.46617,1.449753,1.150856,1.371975,6.251393,2.305757,1.243578,2.359566,1.203715,3.842796,1.760923,1.804893,1.941527,2.509188,7.922337,2.705082,3.291054,1.4244,1.114944,sad
115.46909,26.819746,3.337527,1.357334,1.103902,4.43068,5.227973,4.062226,1.920548,2.800564,5.93268,2.992893,4.686583,3.187491,1.496542,11.018406,5.942101,12.609888,8.044674,10.755574,83.109698,14.557051,3.970223,1.064867,1.142665,happy
12.848769,6.012797,1.62106,1.679174,1.288503,0.477097,0.391167,1.279981,1.699662,1.698291,2.32632,1.509386,0.554406,1.495249,1.305037,2.256909,1.574754,2.2947,0.970228,1.702211,2.964475,2.064533,1.677226,2.367366,2.006208,sad
54.093007,8.113771,6.882368,2.880837,3.557321,5.818634,2.567952,6.725655,3.159516,7.808602,23.171726,5.0325,2.584662,2.214312,3.402919,5.176484,3.997707,4.908337,6.784765,7.532208,20.050229,4.400064,6.11577,2.611953,5.384325,happy
45.802054,15.562315,2.145555,2.785747,2.014413,34.89595,12.579299,7.696011,6.869953,4.306015,26.944882,11.35787,4.06951,3.1967,2.443088,8.127727,5.410171,8.285074,8.665861,17.275957,16.924325,5.56896,2.487712,2.655211,2.385648,happy
32.722997,6.172602,3.19266,1.282893,0.664712,1.85861,0.991019,1.088143,1.776801,1.309132,6.037071,2.178984,2.401212,1.85946,1.045914,8.85938,1.654861,2.335226,3.089871,2.723922,13.16276,4.554003,2.21555,1.852313,1.202605,sad
12.655048,4.135589,1.140643,1.002323,1.328167,0.694972,0.552608,0.880495,1.611402,1.994365,6.276206,1.646184,1.305733,1.429309,1.018617,1.515002,0.851607,3.886145,3.295364,3.275124,3.233698,2.437701,0.674599,1.852369,1.495956,sad
23.209609,5.841012,3.592982,3.259721,0.67953,1.120784,1.133495,0.808672,1.965513,1.972971,4.842523,2.522343,1.807521,3.809044,0.732363,1.254584,3.771077,1.099434,2.767949,3.733308,16.314965,6.671126,2.222981,3.061745,1.246742,sad
70.713817,13.700264,10.320892,3.713827,2.800829,3.114982,0.685028,5.819137,5.138287,4.880402,1.995064,4.134366,6.795242,3.472637,3.186168,7.386772,3.993475,4.689893,6.790676,8.790109,29.693129,9.063903,6.447959,3.233343,2.628087,happy
67.868356,15.364407,4.728245,2.587452,1.183307,3.770033,3.007397,1.52187,2.375566,1.553011,7.583396,7.16772,2.755849,4.113361,1.194287,3.181402,3.445747,3.415905,5.121512,6.990524,25.990227,7.932638,4.788988,2.318521,1.13059,happy
33.681393,7.273588,3.050168,2.111245,0.773745,1.978395,1.072217,1.342674,2.749967,3.152076,9.909399,3.274587,3.074112,2.576762,0.975811,2.832536,1.892621,2.957077,2.687756,4.038886,20.356253,5.575649,2.645991,1.516106,1.218529,sad
59.587714,12.654011,8.06438,3.82038,3.503827,23.552453,5.792755,3.661086,5.577835,6.976971,2402.064341,95.697864,25.177335,15.99336,9.000476,5.933718,7.1663,13.923535,13.034689,20.621477,43.884014,7.673509,7.3651,3.347816,2.629687,happy
94.68398,12.433128,10.135554,6.312938,1.411458,3.678778,1.248703,4.209515,3.955372,1.974885,5.787688,10.117531,16.16578,10.071672,1.777672,2.620544,4.15964,12.666753,21.526521,9.743007,17.939943,9.72635,6.830185,5.946475,1.62785,happy
7.599216,5.713855,3.191856,3.128641,2.84765,57.391501,17.613285,7.029771,7.261808,6.388593,15.240506,1.715558,2.67289,3.769391,3.687494,6.043223,2.041208,5.893763,6.239891,9.341678,9.925348,1.792868,3.104468,3.341876,3.860632,happy
50.483551,7.871417,4.177553,2.829106,2.314737,3.20388,2.690985,2.388044,4.033595,2.650514,5.448414,2.443746,2.316213,1.865121,1.336657,14.291638,4.108902,6.503859,5.67902,11.029337,19.90928,4.094609,1.199637,2.237047,3.793976,happy
19.83632,8.655067,3.74691,2.410986,1.283573,2.08214,1.441332,0.570105,1.769803,2.371055,8.361298,2.193844,3.742078,1.667588,1.221804,1.932465,1.544214,2.044319,4.432788,3.392726,84.139145,28.473918,14.434766,6.951171,3.140383,sad
3.856153,3.089235,3.409481,2.124601,0.744239,0.452945,1.154515,2.00357,1.211687,1.4843,0.63911,2.240528,4.130854,1.159588,0.936697,1.563306,4.28374,6.381317,3.217133,3.415627,3.046682,3.089851,2.119051,0.87035,1.217727,sad
37.203139,16.121274,11.579715,4.593236,1.831144,2.663103,4.628641,7.431639,2.629633,1.691222,3.765203,14.440383,11.491749,2.637218,1.271708,1.906458,11.899643,12.452793,3.293475,3.413668,12.003269,14.869171,10.970756,3.782561,1.889351,sad
28.603671,4.653124,1.635558,2.17937,1.052422,1.192143,0.627423,0.730955,1.904523,2.358445,4.066906,3.874218,3.594408,1.667827,1.533473,6.832629,4.942581,2.340689,2.004824,5.581891,9.260432,2.023656,0.870253,2.449824,1.182174,sad
28.240701,11.308118,2.829353,2.099085,1.395971,8.870997,2.895299,1.760277,2.99061,3.612532,5.015955,4.875984,4.794516,2.594609,2.291146,21.881172,2.054865,2.832929,4.167577,2.76202,22.524463,8.023382,5.244645,3.576657,2.916826,sad
31.335355,8.216555,2.499263,3.104921,1.781271,1.087512,1.148487,1.2338,2.841945,2.590113,3.82684,3.530881,3.172308,2.028468,1.050757,1.392324,1.549265,2.66969,5.598992,9.795175,14.052583,5.494354,3.647738,3.142568,1.621497,happy
65.234454,14.917002,7.801757,3.726506,2.588699,2.600573,4.41898,2.589582,4.048414,7.499721,7.366,4.245352,3.730399,4.059633,2.46583,3.771987,2.272078,7.803474,7.294753,19.041378,23.128464,6.106748,2.625052,1.828873,2.275929,happy
16.244531,2.029375,1.379264,1.266964,1.275126,3.729084,1.913861,2.038396,2.219266,1.971441,6.006714,5.941725,2.672117,2.942323,1.757275,4.807609,1.220221,1.9092,2.777034,3.098825,14.369934,6.520873,1.781465,1.686485,1.543384,sad
3.579838,1.611346,0.844436,1.482253,1.478728,0.841759,0.999307,0.492472,1.738346,1.794541,2.574212,1.077601,0.562816,0.970285,1.631248,1.81851,0.965883,0.858316,1.449006,1.819023,3.591319,2.433836,1.371648,1.49645,2.43882,sad
42.077153,8.169717,3.228952,2.166759,0.806708,2.350012,0.997373,1.827675,2.614155,3.175377,10.426243,3.452667,4.304599,2.953677,0.984134,3.098462,1.888056,3.437164,2.6808,4.147974,24.666226,5.848684,3.082257,1.600346,1.069621,sad
16.307828,5.103394,5.887059,4.274753,2.437599,2.880207,2.340216,2.311731,4.767825,2.270137,3.449074,4.364161,2.610763,2.615075,1.041237,11.673224,5.069222,5.807161,5.392975,9.119188,13.065916,4.209677,2.801973,3.592866,3.879245,happy
5.471899,4.416631,2.278195,1.610296,1.349091,2.845009,1.408921,2.400654,1.667393,2.115594,4.175076,3.003824,4.534652,2.471393,1.248596,1.859655,1.847861,2.05456,1.924554,3.935189,3.379968,2.300256,2.847358,2.026784,1.09207,sad
25.435064,7.948668,1.797292,1.032029,1.02574,0.744158,1.206555,0.613533,1.196883,1.523781,3.658365,2.468184,0.704479,1.563152,1.435965,1.92066,1.5143,1.823307,1.56287,2.886563,11.565627,6.732209,3.129163,1.991114,1.530059,sad
40.139587,10.495783,3.495771,3.743752,1.466685,2.938274,1.299758,1.289085,2.396894,2.856098,4.074588,4.663774,4.944276,1.661734,2.558848,2.323822,2.515363,1.824294,2.32406,4.574212,20.3488,5.979703,2.106424,2.448525,2.1606,sad
19.483895,6.289745,3.835069,1.520844,1.173212,1.05961,1.352051,0.443808,1.216763,1.532514,8.493731,4.772774,1.879753,0.864556,1.202868,4.299218,3.424594,3.106511,1.302727,3.175464,13.70839,7.018938,1.546742,0.770949,0.978418,sad
3.02581,4.844263,9.897276,4.143275,3.005635,1.865022,1.331343,3.808901,4.128409,9.413826,12.724523,1.916522,3.309362,3.681995,3.196661,3.778594,7.167072,10.745885,7.002821,12.586036,5.194934,5.900855,5.770113,3.781803,3.702258,happy
61.644435,18.867456,4.45414,1.664871,1.958551,4.304798,1.810088,0.910744,1.636839,1.655477,20.250671,2.903302,2.925658,2.550226,1.433107,14.130761,4.655116,5.005754,3.75639,4.48284,22.439192,9.965157,3.571161,1.667063,3.768472,sad
51.307855,15.746517,12.542802,2.964064,1.736998,2.310796,3.205032,4.839769,3.446613,3.0817,4.994452,9.242394,11.552219,3.013061,1.305687,13.271946,9.97108,11.383586,8.700121,11.669849,33.917856,11.800674,11.60301,3.793699,1.90693,happy
19.640078,5.972601,4.203518,4.237832,2.45993,0.734242,1.335891,3.002799,5.516937,6.658317,4.780987,2.495478,2.848596,3.190426,2.922096,2.495889,7.728807,5.88022,10.873349,13.143588,7.924679,3.322573,2.585719,3.848946,2.32344,happy
8.561378,6.605652,4.934392,5.470277,14.323567,8.436876,7.005337,4.289805,8.012715,18.036101,284.38023,23.586829,10.015737,4.457022,12.524588,22.120581,23.22097,6.633101,19.591166,27.498913,9.324967,7.642087,3.962392,4.646414,12.30827,happy
43.864251,9.84528,4.144448,3.525755,1.059452,2.871881,3.041595,3.258752,4.424233,2.869292,6.770558,4.10904,2.888795,4.614669,1.992962,4.276219,8.088073,7.344973,9.127363,9.351072,10.109985,3.003106,1.802971,2.83546,0.955432,happy
16.247401,6.196172,2.668448,1.380661,1.403884,1.616907,2.415492,1.509633,2.410335,2.380913,198.253426,73.998182,31.18189,5.987245,4.481523,2.470961,3.762132,2.650132,3.450591,3.388763,28.734079,6.601108,3.767459,2.163233,2.642506,sad
25.588488,5.06619,9.00483,8.011459,14.820909,2.634645,1.646996,5.844764,9.348933,22.275883,7.607279,1.664188,8.32714,7.444796,13.800473,5.680015,2.289875,9.033993,17.463639,26.625363,11.828411,4.738932,7.249795,7.65198,14.247684,happy
14.666344,5.443312,6.430122,3.138234,7.542425,3.04973,2.658326,6.113812,5.222981,12.42073,55.591526,7.7025,5.827098,3.487101,9.556694,3.355637,3.01631,3.124622,8.753806,27.54077,10.075736,3.427805,6.192337,3.998244,7.759283,happy
2.462098,1.312845,2.27144,3.872869,3.356394,1.769544,1.361975,3.434482,8.92968,7.544027,7.485476,2.917112,1.749448,5.952242,2.627725,2.804944,2.452746,2.044874,11.08669,13.574994,6.595713,2.444118,3.178101,4.110605,3.039752,happy
15.319975,5.017169,4.61945,1.552046,1.654173,2.428644,1.52061,2.193515,1.98695,3.178446,3.254246,2.043513,3.325323,2.160176,1.504994,2.040388,1.83288,6.97711,9.116647,7.31217,11.506562,4.079099,5.209428,2.368548,1.463491,happy
12.420858,3.806507,2.010502,2.001032,1.20087,0.949333,0.353487,0.432454,2.568077,1.821224,4.979438,0.80427,0.610792,2.851989,1.269352,1.775122,2.202552,5.007101,5.129124,8.113705,7.378726,2.791475,1.348172,1.651805,1.446677,happy
21.317576,8.720035,8.292522,2.009471,0.715439,3.616046,1.769974,2.677332,1.304274,1.301318,12.331335,4.219459,13.933094,2.542678,1.276586,23.817509,6.165444,10.38584,7.370545,2.998444,11.561161,4.687119,8.171868,2.950074,1.532711,sad
3.011723,4.68535,3.256542,1.884955,3.596409,2.412392,2.466877,3.124644,4.371577,7.259175,42.184249,3.177323,2.318442,2.283203,4.543886,2.540531,9.650685,3.928385,9.41516,12.152135,2.464916,3.611995,2.209126,2.765871,3.969384,happy
11.911264,4.479694,6.388054,4.983328,2.827356,6.839107,2.632924,3.198708,6.330736,4.614683,20.386353,5.12975,4.922131,4.9954,3.226088,5.40349,5.336087,7.148322,4.021217,11.621756,5.591014,9.484533,5.536094,4.220027,3.657132,happy
14.608661,5.104228,6.569605,2.325735,1.448288,1.493658,1.059601,2.467526,0.829136,1.130291,4.583932,5.901762,7.055548,1.79431,1.421277,2.804329,3.558183,3.462312,1.633524,3.716126,8.441591,5.918984,5.037919,2.211495,1.224062,sad
7.233785,1.939382,1.829032,3.436584,3.369051,4.622506,0.732085,2.112856,4.281508,6.431579,25.555835,6.208565,3.635117,4.967643,2.338037,5.042812,2.496184,2.636548,7.963918,13.793283,7.448258,2.447305,1.947931,4.668787,3.464708,happy
6.543354,2.295721,2.803262,10.329506,7.946212,2.473178,0.776962,2.937197,10.89099,15.030782,24.874411,3.568948,4.624569,9.945379,5.100487,4.819784,4.243798,5.407162,10.657049,11.282726,8.57309,3.417657,1.985459,7.502845,6.902314,happy
7.941589,1.919266,0.904016,1.328205,1.362829,0.737731,1.946823,0.352508,2.062542,1.738242,4.10681,1.47469,0.944204,1.266508,1.154095,13.297767,9.679418,6.267914,1.811407,1.871274,8.067201,2.065543,1.187616,2.280208,2.358755,sad
17.5188,2.791338,1.798718,1.268139,0.816437,2.136176,0.373773,1.371408,2.18599,1.809396,2.844269,2.001051,0.620854,2.117054,1.523025,1.848113,0.940693,1.468363,1.570655,3.108611,14.750131,4.865038,2.372757,1.621835,1.285744,sad
6.530244,1.381334,2.212893,2.210789,0.950397,1.095074,1.032621,0.585281,3.088769,1.654541,106.189991,46.730634,17.493226,4.552469,1.150986,2.659312,1.786132,1.759392,5.296006,4.034487,8.110544,2.155652,0.508444,2.330686,1.119742,sad
44.592558,10.410776,10.136314,6.052314,1.797084,2.152402,1.704509,1.8315,4.121199,2.637808,46.014554,13.254009,9.836231,4.209604,2.88387,3.988716,2.534159,2.249369,3.641108,2.831015,27.142867,5.002913,3.647899,4.350593,1.679593,sad
54.932752,11.055861,11.283383,5.345716,19.774213,2.925996,3.888944,4.882125,9.081581,32.792824,15.120126,5.246031,9.956652,7.951256,19.614375,11.504756,4.323106,10.790541,18.709966,38.422437,31.31913,6.694721,10.672365,6.230814,20.648737,happy
173.642435,21.442067,5.629615,4.425259,3.007058,56.840494,13.808151,4.323132,4.099763,10.207801,70.341693,18.444703,6.342845,7.926228,3.213856,36.456286,8.077135,6.428756,12.341357,11.191293,69.821536,5.897164,2.927781,3.218811,3.647926,happy
4.112332,1.378011,6.216402,1.852204,2.332452,1.948672,2.616701,2.709407,1.689981,1.46256,7.392915,4.824879,3.89284,1.980755,1.61456,10.768625,2.426337,8.176764,4.464619,4.866904,6.347811,2.574539,4.797225,2.100614,2.331179,happy
60.799531,12.09947,7.875461,8.095877,3.02161,32.028272,13.967025,8.178606,14.257714,6.514992,85.242461,47.062747,25.182762,15.969952,4.537363,105.436049,10.959349,12.734538,15.449389,9.766617,47.112388,10.56994,8.44136,7.86279,3.376516,happy
14.104559,4.177293,2.112905,4.24109,0.962128,0.686088,0.269217,0.324202,1.814226,1.207904,2.956498,2.84969,2.132571,1.779373,1.163611,3.699369,0.876495,6.220543,2.802172,3.575082,4.901907,1.035708,1.92452,4.035229,0.9013,sad
34.209685,9.515583,1.621134,0.936695,1.189663,1.479348,0.385816,0.532543,2.045034,2.265644,2.306094,3.47611,1.401078,1.658325,1.074452,2.089678,1.405613,3.581207,1.977018,2.761712,16.189877,5.225534,2.068855,1.179606,2.019748,sad
3.683213,2.014021,1.340898,1.046758,1.284119,0.898496,1.760844,0.50265,1.223175,1.349576,3.561941,1.265937,1.310156,0.728972,1.057916,6.12765,5.826903,4.779886,2.851487,2.003108,1.78918,1.216172,0.50796,1.182235,1.703756,sad
39.478583,9.822153,4.220697,11.279594,20.110235,4.138325,2.590743,5.462394,11.569206,40.065529,15.616511,3.333335,10.40422,8.962439,19.022625,1.520794,5.00083,6.541748,13.479837,46.213545,14.560153,8.313015,3.796105,10.802229,21.265908,happy
15.014313,5.056344,3.163818,4.182515,3.199081,2.184626,1.510989,2.89666,4.354892,8.485854,24.355746,1.847458,4.161563,3.96873,4.012343,5.256019,4.470456,8.850365,10.086364,8.848843,8.816166,3.3426,2.948801,2.658879,2.968204,happy
3.835516,3.290903,2.856478,3.609973,1.862689,8.683392,4.562239,4.272059,4.511303,5.262205,61.849622,29.834739,16.696997,10.469999,4.296281,3.028805,2.515538,3.012613,5.199686,3.374383,7.881329,2.354258,3.472736,3.105624,2.491697,sad
9.610256,5.036831,5.073902,6.316056,15.393545,1.835777,3.950735,5.013457,10.858312,24.270301,22.34203,3.080266,6.533455,7.262826,13.360969,4.066473,2.816823,5.328935,13.529057,30.441541,8.33937,4.096406,4.693651,6.94553,14.261165,happy
59.645073,19.289545,12.559849,5.261757,2.070128,2.83059,2.095504,4.066873,3.548683,3.914618,3.402544,10.605971,18.995971,5.975757,2.184146,1.978731,19.98421,24.469755,12.164169,13.358191,20.236393,21.762337,15.483385,3.408185,1.944533,happy
8.890718,3.707785,2.781299,1.787802,0.94491,1.512292,1.089646,1.626516,2.117676,1.980177,4.385465,3.353465,2.393081,1.707035,1.119121,1.990985,1.042148,2.169147,1.509902,4.073602,41.882565,19.572561,9.396149,3.390326,2.475772,sad
38.642179,7.324384,6.100529,3.875271,2.399122,1.925316,0.912473,4.319883,4.174102,2.993507,7.310873,2.917942,4.405905,2.074321,2.424518,16.968393,4.994983,5.172561,10.423248,9.286519,9.635995,5.01266,4.611591,2.618648,2.766864,happy
27.215262,6.931074,3.021936,3.88744,4.270985,6.91979,7.581883,3.960463,5.405462,6.399616,865.685896,54.7223,12.768839,7.633948,4.297688,61.42462,4.570471,9.381705,8.682411,9.468217,27.467087,7.199663,3.356142,4.356887,4.424543,happy
124.427343,28.891945,13.649306,3.46502,1.911996,3.891219,4.289171,4.193857,3.084219,2.256411,6.034173,6.589767,7.615338,3.484749,1.620595,11.616247,9.57154,10.276559,7.239737,10.600321,35.023959,18.828137,7.703283,2.49929,2.667665,happy
61.189382,12.77343,4.040004,2.057642,1.130464,2.382066,1.890389,1.883874,2.175843,2.852219,5.072088,3.242674,5.390351,1.564986,1.542022,1.576286,6.674411,8.322633,10.09865,12.614585,20.791981,9.023433,4.887996,1.309585,1.442775,happy
3.81018,1.700225,2.69437,4.982297,5.977266,1.373701,1.804412,3.951216,10.449114,12.724893,10.879776,5.562324,3.323848,5.619343,4.157793,2.087333,1.949951,4.064171,12.62934,17.895552,6.128296,2.477098,3.435111,5.306573,5.545183,happy
18.640613,8.690723,7.802646,16.289834,11.007382,2.779578,7.353307,5.646655,18.739502,15.806267,744.550605,584.443166,423.133089,92.018498,32.757375,24.212787,19.601408,5.531996,22.620698,25.326797,70.041966,11.03944,10.03023,18.396,10.721162,happy
63.704102,13.140331,10.242572,3.523699,2.645052,3.393296,0.746971,6.606066,5.147935,5.276635,1.796398,4.143877,6.009383,3.412521,3.046207,4.493001,3.257559,4.320764,6.692157,7.930057,30.01943,8.493924,6.095049,3.329065,2.597995,happy
13.292017,4.749926,5.587207,2.142076,1.099607,9.509512,4.796194,4.041602,2.144648,1.439366,10623.329834,3759.466415,1766.556678,688.241877,188.109775,3.059939,1.204022,1.581981,3.077023,4.559382,20.690628,5.686178,2.572825,2.813178,1.353544,sad
45.149014,5.79746,0.898093,0.829913,0.863906,1.146029,0.624374,0.518773,1.119194,1.974882,2.970795,0.962873,0.881647,1.457602,1.033829,0.892377,1.452299,2.393234,1.515007,3.475469,14.649642,1.099679,1.122329,0.856638,0.926321,sad
14.406609,3.029229,1.592635,1.641789,2.636232,30.480562,4.270783,4.378176,4.184267,6.160678,34.187724,3.890486,1.696262,2.198882,2.073505,17.16129,2.673941,5.059769,9.113224,9.255472,10.713221,5.54219,1.989391,3.264506,4.597578,happy
29.106891,11.672384,5.480607,2.016523,2.181425,2.242235,1.305275,0.964398,2.462949,3.661827,41.892592,7.608267,4.789877,2.809151,3.248825,2.689972,1.043727,3.012432,3.166132,4.218276,23.513406,7.973231,4.258903,2.401263,1.747745,sad
35.499834,5.105222,5.251394,4.230581,0.924709,0.952633,1.685218,2.855288,2.66346,1.51883,4.138879,3.85369,1.921166,4.83924,1.39897,3.91747,4.262783,1.699453,2.226442,2.899449,23.326312,3.986528,3.997484,4.585186,1.243465,sad
30.732167,7.145963,4.078709,2.358567,1.48673,2.932667,0.695626,1.480473,2.512721,3.003483,4.053068,2.887302,4.505084,1.351159,2.050546,2.523381,1.582431,3.542337,9.313822,8.617853,11.380917,5.652993,1.99333,2.007181,1.969605,happy
55.76213,13.213979,7.411858,3.665306,2.242894,3.623481,2.17213,3.451833,3.369625,3.277026,11.790972,3.611379,1.752449,2.178163,1.507237,8.427751,2.981902,2.816884,6.587726,8.677027,54.417485,12.085995,5.672378,3.690165,2.207459,happy
13.746039,4.1827,5.085725,3.037804,3.927723,1.210608,1.784891,2.555781,5.455316,7.482984,5.120935,4.074677,2.075679,2.968931,2.707884,3.148577,2.800892,3.159014,9.983296,11.441619,5.713766,1.890857,2.063845,2.87051,2.856096,happy
63.96753,10.352543,4.018467,5.599839,1.768425,6.678105,1.812274,2.98496,4.642696,4.214504,35.285746,6.600017,6.370433,2.948885,2.318306,19.843883,6.341232,4.043766,12.156144,9.097324,58.565139,9.431521,3.188143,3.33642,2.855678,happy
25.697385,5.489572,0.658119,0.669651,1.257149,1.545488,1.035458,0.971445,1.209935,1.248581,11.496069,4.079201,1.477507,1.512593,0.620058,1.64451,2.993942,1.384627,1.30009,3.103978,9.409135,3.791956,1.655828,0.849235,1.34041,sad
15.319479,4.743775,3.886227,11.068981,17.704844,2.883133,2.5205,7.397261,11.996744,36.897017,16.401,2.857008,9.636048,8.203349,17.387363,2.051603,4.918268,5.12996,11.139261,39.914483,10.009984,7.81722,4.875169,10.90691,19.636213,happy
