AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
17.527847,2.71507,1.099923,0.99118,0.929101,1.871515,1.2473,0.33942,0.749811,0.770134,1.882499,1.056819,0.871319,0.404698,0.431474,1.280946,1.379679,0.846635,0.380891,0.477247,9.913188,2.877086,1.883374,2.239542,2.057924,sad
11.178839,1.720349,1.825149,1.430477,0.713443,3.375763,1.204612,1.717849,3.35844,1.952174,0.597875,0.604877,1.020203,0.825852,15.642961,3.159915,2.368463,0.574438,3.451111,1.932565,4.393421,1.507875,1.63685,1.578469,0.599928,happy
262.013835,43.957411,10.615587,3.235953,3.217975,107.896362,31.217548,16.23831,6.131902,2.396113,11.305634,5.266623,2.900266,1.030235,0.668081,73.425867,21.739199,8.990361,4.153599,1.954478,168.192448,35.02443,14.437126,5.492139,2.252009,happy
4.780233,4.325001,1.081518,1.075795,0.478688,2.559457,2.63573,0.623116,0.590341,0.465363,5.924974,2.418897,2.31596,1.24158,0.450813,0.360481,0.301772,0.313029,0.480169,0.247957,3.295825,4.152525,1.645257,1.277136,0.416613,sad
77.332889,36.688963,9.929317,4.233773,2.670045,83.511495,26.553899,8.158449,5.293824,2.361155,6.825926,2.734008,3.814648,2.082152,0.939609,45.708541,25.850624,11.044074,3.833048,1.809174,81.420532,33.81569,12.096297,7.383129,2.284478,happy
26.971788,6.85959,2.615918,2.955674,1.443242,9.636903,1.949094,2.389112,1.742733,1.256509,0.686872,0.458404,0.284207,0.562922,0.536731,5.693974,1.178874,1.628002,1.358328,0.845886,11.272507,3.987024,1.676552,1.881902,1.171422,happy
36.324031,7.658553,1.747627,1.177353,0.633803,0.556065,0.489616,0.485126,0.835057,0.81322,1.025224,0.830795,0.518726,0.595399,0.27438,0.742884,1.453981,2.214567,0.816229,0.930899,15.374403,2.816792,1.586996,0.586963,0.640659,happy
4.334958,1.909747,0.945527,1.372983,0.645831,0.462649,1.204504,0.673477,1.109038,0.443917,1.202148,1.63721,2.441584,1.405622,0.740286,0.653163,0.328678,0.507398,0.657764,0.424013,3.733979,1.235626,1.133313,1.580359,0.790465,sad
36.669534,9.433731,1.345613,1.646589,0.902655,5.222922,2.794536,0.982227,1.13579,0.729753,1.421408,1.240916,0.49823,0.930364,0.561709,2.964632,6.301348,1.641609,0.945227,1.05835,12.143083,8.666024,1.475509,1.572836,0.591631,sad
42.563823,10.419144,2.379829,1.155318,0.738235,1.254927,0.299774,1.101266,1.225478,1.112663,2.428664,0.633615,1.771352,1.250476,1.152129,2.043585,1.50068,3.373394,1.92576,4.028827,18.442947,3.952205,1.265667,0.881385,0.929916,sad
126.885689,19.764799,4.413595,3.699338,2.334637,2.347551,1.016962,2.846346,4.990257,5.436745,8.556854,3.816084,2.067537,2.699166,2.288139,2.052364,2.846372,5.15351,6.180263,12.686949,36.148186,7.505494,4.449244,2.557299,2.091619,happy
12.385388,4.267978,2.627443,2.162005,0.877068,3.509602,1.50551,1.918951,1.191137,0.897274,0.754706,1.268027,0.588094,0.555165,0.232803,2.800475,2.17375,1.144789,0.882048,0.440708,10.656801,4.322395,2.422469,2.039562,0.761298,sad
29.822623,7.469578,2.671925,0.764993,1.321475,2.00327,0.793714,0.703425,1.428196,2.339953,4.37822,0.812572,0.988329,1.861469,1.708642,1.9793,0.843168,2.98994,2.291527,3.923623,22.955443,6.958062,0.941718,0.934995,1.702002,sad
118.016136,11.764332,3.094286,1.429154,1.054596,8.532406,1.916956,1.345444,1.030654,0.975926,2.716693,1.919538,0.815404,0.927997,0.741707,53.114506,7.592567,9.314452,2.741508,3.266019,61.199647,6.584122,1.521253,1.238802,1.058197,sad
1.917559,3.108452,1.777941,0.530719,0.586945,3.42955,3.854815,1.074237,0.934252,0.600814,3.234402,3.034225,2.96022,1.530102,0.821159,0.529009,0.352361,0.618226,0.420628,0.373595,2.717227,2.284751,2.24975,0.898687,0.751889,sad
12.064128,5.041492,3.248874,1.504355,1.065009,14.206492,2.622585,2.057109,1.257071,1.139375,1.030292,1.231092,1.20735,0.77432,0.602889,69.205776,32.70659,16.912078,6.004099,4.224733,9.861296,2.026218,1.73467,1.896599,1.252292,happy
3.471834,2.561147,1.333232,1.064224,0.886916,6.208337,1.569447,0.914102,1.733908,1.139621,5.015536,2.706532,2.648374,1.53124,0.661642,0.692492,0.773597,1.162664,0.420923,0.739475,2.696102,1.959393,0.620709,1.425496,0.744521,happy
20.945757,12.286218,1.521449,1.041185,0.683808,4.316,2.965733,0.754863,1.359746,0.711355,0.796859,0.322923,0.250588,0.887756,11.302417,4.871469,6.948972,2.776127,3.306972,1.627413,12.914729,8.832142,1.241454,1.493192,0.658984,happy
4.19247,4.405234,1.38912,0.976694,0.957752,2.856143,1.858124,0.589426,1.092673,0.808015,0.882854,0.648724,0.740042,0.573188,0.382985,2.978018,1.883932,2.066025,0.47384,0.615451,1.722851,9.057317,2.298018,0.672484,1.409064,sad
36.406318,9.23357,3.77565,1.756719,0.667474,18.904991,5.299406,3.482886,1.560027,1.039012,3.355814,0.890334,0.720907,0.482493,0.565238,28.775077,6.239494,3.0715,1.728823,2.834072,36.440325,5.34552,3.307261,1.747472,0.914169,happy
4.132423,3.845735,1.66821,1.038419,0.479384,5.694635,1.858723,1.903485,0.849043,0.373781,4.734895,1.961471,4.038311,1.991119,0.874149,0.899514,0.629896,0.625908,0.41795,0.331176,5.064773,2.056014,0.729212,1.02988,0.457324,sad
32.663745,10.547204,2.890662,3.605648,1.645497,1.217103,1.055073,1.731268,2.546994,2.383225,3.181633,3.586938,3.522515,2.737143,1.067672,0.972305,2.268292,4.137244,6.440481,9.779587,15.725516,6.776595,4.077461,3.456275,1.645935,happy
50.77623,12.002463,4.053458,2.7543,2.351836,1.369321,1.017527,2.317601,4.160006,6.584638,15.474065,4.468524,2.988519,2.245078,2.555849,2.733422,6.666602,5.299814,7.271789,13.874734,21.402097,6.254036,3.082091,2.649548,2.102596,happy
16.669545,5.804166,2.886435,2.724148,0.928262,3.549277,2.342416,2.354416,2.018468,1.05168,0.981658,0.927413,0.374794,0.682929,0.321773,2.455945,5.119024,1.169264,0.893655,1.203434,23.547875,5.717384,2.345864,4.132958,0.836787,sad
12.364129,3.873464,1.491523,0.984674,0.722009,1.579355,1.001045,0.553654,0.905208,0.564569,7.805056,4.17224,1.649203,1.441523,0.411109,1.258166,0.257448,0.608907,0.331547,0.353758,10.737345,3.922091,1.616045,1.281919,0.464304,sad
19.952266,6.701966,3.883898,2.203945,4.128653,1.726438,4.430911,3.017694,3.405146,10.598543,8.234811,4.278269,2.830329,2.422221,3.41538,3.408719,6.276984,3.794602,6.78371,10.698934,9.569302,5.711393,2.738024,1.333953,3.390161,happy
12.924315,0.987471,3.056506,0.900871,0.987459,3.270334,0.45908,1.201383,1.127112,0.949218,1.243627,1.353062,1.103839,1.045214,0.473955,2.326804,1.120807,1.324537,1.752927,1.160549,10.182419,1.186824,2.166123,1.388942,1.262563,sad
92.398003,13.281646,1.543135,1.306523,0.841735,3.245124,3.38189,1.028566,0.884709,0.63743,0.425586,0.583577,0.44967,0.1957,0.293257,1.461605,1.345648,1.400309,0.635293,0.469414,41.07034,8.388515,2.407038,1.533188,0.546006,sad
66.102892,10.282865,3.833149,0.812537,0.739747,2.117505,1.141597,0.711981,0.893289,0.741364,1.212948,1.795003,1.296817,0.356231,0.468451,1.018044,2.558001,1.118026,0.963673,0.943722,27.419249,4.290487,1.771518,0.885885,1.130095,sad
4.135719,1.401069,0.552282,0.496183,0.631149,2.766766,1.186147,1.415159,0.845096,1.085654,1.387975,2.012237,1.337792,0.92319,0.403231,0.618046,0.925952,0.654303,0.625321,0.442581,2.257519,1.624065,0.920159,1.16007,0.552546,happy
24.267286,3.309093,1.506434,0.80427,0.944316,2.269384,0.712698,0.308669,0.45397,0.972739,1.12926,1.285715,0.861372,0.488994,0.482639,2.812543,1.693219,0.81812,0.993145,0.998304,14.409509,2.833559,1.109369,1.812321,0.940611,sad
23.129675,3.426567,2.73422,6.391616,0.792845,1.310687,0.803755,1.851207,4.112197,0.969931,4.916216,2.488113,6.637213,8.212314,1.442284,2.801069,2.52233,3.856143,7.513269,2.959404,13.715446,5.93768,5.152789,6.31553,1.07248,sad
7.259807,3.11795,1.807477,0.777238,0.79992,3.545596,1.043955,0.876329,0.372955,0.487854,4.746856,1.387971,2.386157,1.184878,1.000621,0.449943,0.414996,0.271992,0.350928,0.284148,10.876537,2.038798,2.564342,1.139713,0.797031,sad
8.055848,3.090089,1.390328,0.99431,1.212521,2.276152,3.978357,1.294743,0.883761,0.896235,0.378528,1.056076,0.275675,0.278747,0.276277,2.466738,0.816356,0.951929,1.141304,0.600409,2.565453,4.063692,2.359093,2.293062,0.883414,sad
9.669967,5.312553,2.775105,0.840661,0.709547,4.787983,2.74047,0.756647,0.829537,0.623356,6.923731,2.268866,3.000639,1.584012,0.585075,1.648456,1.361935,0.564293,0.802611,0.589057,9.916694,3.039588,2.82563,1.728655,0.787953,happy
2.526203,1.475233,1.461638,0.79454,0.718706,2.110503,1.354611,1.252275,0.750951,0.496721,0.600112,0.561218,0.695585,0.541266,0.324539,3.837148,1.864624,1.070939,1.336246,0.990313,8.849045,2.194084,1.683054,1.378692,0.567218,happy
16.313704,4.747557,4.543934,1.050338,0.594939,3.335992,1.588345,1.654093,1.168483,0.830317,1.324887,1.227465,0.679275,0.845627,0.742938,4.398332,3.639972,5.445614,1.434654,0.669317,9.755157,7.219118,4.763466,1.555549,0.946342,sad
13830.183779,2963.182334,1059.537553,460.677868,117.995658,17389.452936,2648.315183,1124.315618,346.376211,99.732805,8123.832441,1065.272196,599.235708,136.479092,64.44894,14322.012084,2639.191081,1566.540874,360.275657,99.928733,8658.800486,3645.246203,1153.113971,459.360691,137.045546,happy
28.396708,11.056726,2.701263,5.257985,21.465643,8.502434,3.0517,1.168155,2.95521,14.415055,6.23801,6.315932,1.693986,4.325152,17.992905,2.189871,1.26775,1.097945,1.923957,9.546947,51.74943,13.254469,5.00229,8.332312,19.823384,happy
4.739682,3.08195,0.98614,1.003834,0.524259,1.517515,1.961436,0.661097,0.420816,0.319516,6.38103,3.65373,1.474696,1.496017,0.966621,1.064888,0.777776,0.41002,0.514299,0.242062,4.379878,2.195028,0.998431,1.341599,0.533985,sad
5.013955,4.103357,0.933709,0.720185,0.557642,5.114233,1.389135,1.406451,0.618256,0.63931,3.814605,1.111616,0.627494,1.105763,0.362196,1.534055,0.966826,0.528178,0.383496,0.399868,5.828433,1.872761,1.531199,0.58187,0.474582,happy
2.393898,1.11927,2.267717,0.931583,0.485315,3.412667,0.869945,0.75841,0.682047,0.561924,3.041862,3.372197,2.122431,1.154745,0.624463,0.640575,0.312221,0.555948,0.494719,0.353001,2.943126,0.949347,2.048936,1.420283,0.695062,sad
2.258307,3.743283,2.455648,0.725614,0.541456,3.010471,1.186362,0.42774,1.55965,1.000586,1.3364,2.082755,0.999523,0.495086,0.362208,4.135912,13.295854,5.330938,2.885893,1.833027,5.20539,5.27742,3.716848,0.907968,0.540683,happy
3.988915,4.386869,1.431868,1.261289,0.864842,4.38367,1.973496,1.374729,0.690352,0.506112,1.598018,1.302379,1.100571,0.429877,0.305056,1.901104,2.312235,1.197672,0.745755,0.503092,10.150653,7.346756,4.881397,1.204721,0.839905,sad
7.695878,4.193794,1.336566,2.14728,1.925925,13.892345,5.834096,2.830601,4.351416,5.719546,8.983204,5.67484,3.252445,2.668296,2.548075,5.063333,3.257325,5.536742,8.562999,12.100148,4.854665,5.31474,1.444106,1.986577,2.264744,happy
41.521982,10.298002,5.15225,3.875575,0.815697,1.729853,0.90738,0.672863,2.029244,1.811561,6.839895,4.643702,1.43116,4.425004,0.891702,1.076432,4.347007,1.726705,3.143993,3.385178,26.098237,10.373422,3.594601,2.994247,1.364268,sad
206.086603,31.887714,10.766671,6.344145,1.956107,110.705815,29.58186,8.231683,4.602415,2.480265,9.755214,4.977154,1.297792,1.274513,0.657998,58.778413,25.680214,8.089923,4.244722,1.496569,155.144309,25.066569,9.572522,4.638858,2.178109,happy
28.846921,15.311407,9.968361,2.581465,0.770551,10.099573,2.445466,1.349765,1.302345,2.18076,1.496462,0.405608,0.58137,1.376595,9.650029,47.254747,10.325706,7.756427,5.307367,5.477865,22.993246,9.78503,6.975963,2.541052,0.788979,happy
40.960074,9.135765,14.499258,6.992133,1.240589,3.153483,1.907233,4.228937,3.726256,1.361249,3.175956,5.882769,9.779871,6.775408,1.224627,3.875459,17.557203,8.785941,5.226969,2.12631,39.165754,18.330677,16.256725,7.683627,2.412133,sad
75.560441,6.167646,2.425594,1.06533,1.091087,2.650812,0.987801,1.35176,0.678635,0.925637,0.905355,1.513881,0.727542,0.534878,0.410729,2.013417,2.1124,0.992476,1.039903,0.5418,18.584759,2.084709,2.759483,3.024065,1.340401,sad
36.6197,5.265092,2.188262,2.380415,1.874357,42.858071,9.042574,4.040116,6.590117,5.476794,16.181444,4.989756,2.683175,3.823102,3.062156,37.534831,11.047227,8.318209,6.72058,10.826567,22.145406,5.944723,3.992002,2.783152,3.879208,happy
14.909291,4.306543,2.975169,2.05954,1.324008,3.899772,1.875837,2.239111,2.46108,3.436329,3.150519,2.871543,2.714067,2.359939,2.03718,2.66429,4.257983,4.436551,8.539783,12.937863,9.212389,4.141782,2.085311,2.373118,1.759638,happy
13.340703,7.177617,8.709034,1.947474,1.621551,10.994465,2.839504,6.37726,1.992021,0.892703,15.003025,6.194397,6.786305,2.397059,0.792453,17.427395,9.370438,16.140105,9.200103,7.262249,36.083241,10.650328,8.000954,2.12043,1.945088,happy
18.012143,6.930513,2.476244,1.721396,0.927577,14.620194,2.750652,1.340889,1.833016,1.263698,5.20855,1.124684,1.416665,1.13493,0.794802,8.04331,3.6131,1.35511,1.416918,2.135279,10.105798,5.417945,2.690907,1.362804,1.57674,happy
27.381289,8.83053,4.500733,2.119075,0.930202,3.899426,1.435442,2.139566,2.172626,1.535332,1.233763,0.40568,1.072117,1.171399,18.500079,29.425078,8.031966,6.420475,6.605468,3.811918,31.07034,5.731577,2.484904,0.823579,0.975331,happy
86.238872,37.534391,12.821108,5.19952,1.640705,92.608511,35.670512,13.112192,4.860884,1.93709,11.245261,4.932135,2.625426,1.247204,0.721521,59.286853,22.937741,7.667062,3.852847,1.620122,90.414799,39.832593,10.83423,5.833738,2.542177,happy
5.822696,4.240554,1.701256,1.523756,0.625538,3.104237,2.519831,1.461878,2.023764,0.77532,0.288005,0.30768,0.340799,0.477555,0.450995,1.82359,0.762383,0.938235,0.787958,0.466593,4.757044,2.696934,1.461114,1.284167,0.81466,sad
2.528454,3.14874,2.190539,0.986292,1.003505,1.467483,2.091435,1.225315,0.96017,1.011664,6.300799,1.636347,1.766433,1.096266,1.057516,1.064671,0.630885,0.487806,0.564893,0.500893,4.167043,2.581411,1.86249,1.139948,0.816396,happy
2.774746,0.778964,0.839923,1.116674,0.550146,2.552449,0.376135,1.924004,0.960462,0.737657,1.513442,1.129115,0.69019,0.8604,0.391906,1.715583,1.660077,0.429643,1.466609,0.978296,2.987175,1.660945,0.724866,1.519769,0.684286,sad
6.478498,8.801635,1.627569,1.702762,0.60835,1.782175,3.931506,1.829889,1.023534,0.857191,0.422039,1.551957,1.524496,0.273063,0.182631,1.446922,1.897459,1.030652,0.813611,0.358497,5.936027,4.16189,2.451886,2.039761,0.711686,sad
45.054644,5.487492,3.72581,1.660223,2.43988,21.513332,11.584927,8.733417,5.666268,5.473075,237.008305,79.008969,39.44759,8.566725,5.896694,3.578384,3.153048,6.835692,4.292303,2.320375,72.03311,25.330684,14.670989,5.935095,5.188162,sad
48.052203,11.596613,4.768754,1.953248,0.814329,4.836422,3.71786,2.491179,1.767365,1.048281,1.303043,1.193814,0.690465,0.700304,0.654463,2.320758,3.64721,2.059339,1.262366,0.78754,126.414805,18.285606,3.323445,2.784795,1.535286,happy
36.029732,8.149698,4.251883,1.86934,0.676788,6.699208,3.638749,1.041924,1.104128,0.780479,0.548278,1.280914,0.489284,4.647121,3.589044,8.814422,9.792497,1.317717,1.277706,1.063561,20.389993,4.773599,3.357407,1.257003,0.825201,sad
62.389607,23.475867,7.675763,1.838872,2.291291,30.560841,13.519973,4.546548,1.468751,2.057169,11.831763,3.610326,0.550506,0.721013,0.723457,43.576118,15.636122,6.525737,1.645806,2.166476,38.816698,17.799572,7.006099,2.529767,1.864818,happy
65.95115,17.402153,3.741338,2.778166,1.373343,27.843896,2.615049,4.765354,1.909373,2.452048,13.766629,3.8625,6.212344,1.234064,0.695024,18.637286,4.390861,4.631391,2.645565,2.502307,60.871439,9.492212,5.835146,2.99337,2.284655,happy
4.288142,1.040952,1.152768,0.972862,1.017999,0.923049,1.114791,0.92533,0.7429,0.858164,2.316374,1.499571,0.775868,0.461888,0.49655,1.628421,0.68985,0.426521,0.928986,0.473618,7.38616,3.265346,1.1513,2.666306,2.734949,sad
2.615595,4.256167,1.138276,0.958327,0.488031,3.920809,1.502801,0.840588,0.952979,0.548426,13.845076,5.441395,3.311478,1.430191,0.984116,0.401962,0.665169,0.47972,0.388573,0.278126,4.543042,2.411033,0.434684,1.261074,0.602364,sad
23.623654,5.601128,2.106146,1.988343,1.143179,1.404618,0.331973,0.400181,2.280045,1.783808,4.920099,0.99841,0.495893,3.22137,1.188696,1.798836,1.677228,4.902792,4.781105,7.068219,10.695918,2.772095,1.987592,1.5692,1.421441,happy
3.276308,3.466027,3.346147,0.748897,0.37922,2.349359,1.809112,1.14469,1.38649,1.302983,1.286256,1.391019,0.625649,0.866616,0.219764,14.409932,7.345621,6.258228,3.29376,2.104882,10.755128,2.992531,4.034638,0.891994,0.510935,happy
1.239503,4.775751,2.842747,1.195508,0.670352,2.321272,2.122496,1.082119,0.83529,0.516868,7.730262,4.124119,0.542953,1.375826,0.571121,0.559247,0.921766,0.621835,0.534095,0.221408,1.636645,3.902635,2.592957,1.013355,0.433166,sad
61.752537,4.300248,1.600983,1.284948,0.846761,1.580473,0.50974,0.807599,1.487195,1.149458,2.485588,1.490273,0.646292,0.825097,1.025282,1.262065,1.50172,0.803228,1.209524,2.750745,21.254498,2.869884,1.553081,1.099343,0.675834,sad
25.435064,7.948668,1.797292,1.032029,1.02574,0.744158,1.206555,0.613533,1.196883,1.523781,3.658365,2.468184,0.704479,1.563152,1.435965,1.92066,1.5143,1.823307,1.56287,2.886563,11.565627,6.732209,3.129163,1.991114,1.530059,sad
78.46994,22.735483,6.476765,5.694317,5.001538,94.849111,20.365746,2.685858,13.899216,15.720715,409.537467,22.273755,52.578175,12.274265,7.919563,484.131938,219.08125,119.378737,24.095476,20.031216,43.295216,29.211854,7.88125,7.198787,10.703294,happy
4.627176,3.618229,3.268146,0.906751,0.932406,3.151654,2.138107,1.030969,0.578254,0.965098,0.507571,1.233566,0.614869,0.300048,0.218524,2.088184,3.117143,1.490706,0.481027,0.724291,6.582907,6.407428,2.036212,0.853371,1.304253,sad
2.781405,2.006082,1.124924,0.60002,0.773509,1.083099,1.756447,1.04919,0.517024,1.043317,1.610278,0.388631,0.651776,0.5479,0.477082,1.827016,0.29933,0.562346,1.269714,0.971362,4.38542,0.879313,1.049933,0.723746,1.288817,sad
6.207146,6.015833,1.264915,1.311232,0.718091,1.499351,3.474147,1.110167,0.678542,0.793065,0.90538,1.81439,0.658378,0.359105,0.455828,2.516773,1.798803,0.687193,0.737779,0.569219,12.462768,6.523663,2.954707,1.018939,0.805633,sad
180.812519,26.982765,7.419732,3.63322,1.807267,23.571648,6.164548,2.979563,1.338983,1.572689,2.066973,0.730282,0.673881,0.631562,0.555084,19.277366,6.118736,1.941225,1.333776,1.149951,48.697532,13.8528,4.884344,2.48868,1.719081,happy
26.430486,3.173149,0.377559,1.11152,0.7201,4.491467,2.014735,2.549062,1.280611,1.047724,4.467753,1.520403,1.57346,0.833264,0.558775,8.607521,3.107359,1.134669,2.549804,2.36607,36.439436,6.260186,1.455627,0.995916,1.184856,happy
4.381544,1.087093,1.865416,1.365768,1.386712,5.472454,1.86291,1.095991,1.161949,1.598853,7.355952,4.681218,2.340361,0.854416,1.054194,0.826571,0.371642,0.594147,1.156848,0.808076,15.327372,1.836173,1.842035,1.611793,0.893077,happy
11.356867,5.635264,6.080704,2.74952,0.790185,1.759213,0.84688,1.597019,2.834116,0.58404,3.011741,1.056486,0.998177,0.464022,0.88675,3.920212,3.649673,2.587723,2.476402,0.746962,5.514565,2.16056,2.765745,1.918099,0.624081,sad
12.909124,7.34145,1.834408,1.155047,0.631722,7.851184,3.575433,1.147255,1.326249,0.36312,14.701958,5.091743,1.242936,1.851848,0.705654,1.172273,0.675095,0.506039,0.499975,0.265142,10.586426,9.402484,2.716873,1.509741,0.642316,sad
9.904948,4.920193,1.579096,1.119975,0.796855,2.255727,1.579601,0.637141,0.949424,0.497737,6.468194,4.501268,2.381936,1.434313,0.473186,0.880424,0.266767,0.704649,0.348345,0.266191,6.161296,3.164705,2.179806,1.380126,0.401576,sad
14.573701,4.896799,4.376202,2.449873,2.324439,2.481424,1.986313,2.671679,2.835622,3.508361,224.449845,45.64074,17.140913,8.696514,5.045508,4.377403,6.02146,9.781102,7.750648,10.847773,8.105336,4.042968,4.022146,2.703052,3.066634,happy
4.413763,5.310019,3.527423,0.551575,0.694732,1.629494,1.361659,0.758071,0.489042,0.49363,1.242063,0.614059,0.587186,0.968818,0.59547,1.097888,0.481576,0.926844,0.498062,0.601336,3.534525,2.127928,2.494519,1.141613,0.645239,happy
33.070783,1.070603,1.119096,0.534649,0.586672,27.860871,1.481451,1.186484,0.707728,0.843971,12.8339,2.601894,1.090773,0.378878,0.428633,80.77582,12.796231,6.438457,2.929552,1.499981,37.479765,1.893355,0.980843,0.280013,0.56239,sad
7.597303,0.718929,0.805166,0.756459,0.611152,7.098291,1.332492,1.070824,0.701297,1.096018,1.773672,1.995474,0.66704,0.388051,0.271442,48.817204,13.719449,6.422392,3.977072,2.015889,5.593504,0.899474,1.244283,1.104748,0.524086,sad
185.500657,6.865696,2.449454,1.078914,0.91249,8.27509,1.32635,3.03477,0.716837,0.821547,0.460907,1.018837,0.187279,0.428254,0.590272,1.791088,0.716476,0.984522,0.517638,0.467474,10.101183,2.741845,1.406919,0.900342,1.198387,sad
12.021311,4.183786,1.475261,1.021467,0.750575,1.636922,1.06478,0.567463,0.925549,0.538277,7.369562,4.561058,1.866145,1.490776,0.434446,1.234009,0.255348,0.687759,0.350444,0.312228,9.203002,3.508555,1.896325,1.345488,0.417291,sad
